TransactionID,UserID,Items
89,113,"Eggs,Sugar,Soap,Salt,Cheese"
90,100,"Soap,Tea,Detergent,Rice,Butter"
91,105,"Butter,Eggs"
92,108,"Bread,Sugar,Salt"
93,104,"Eggs,Toothpaste,Rice,Cheese"
94,109,"Soap,Detergent"
95,111,"Milk,Soap"
96,120,"Butter,Soap,Cheese,Sugar"
97,106,"Chocolate,Cheese,Salt,Tea"
98,107,"Butter,Bread"
99,116,"Soap,Toothpaste,Coffee"
100,117,"Salt,Shampoo,Detergent"
101,115,"Juice,Tea"
102,113,"Cheese,Biscuits,Juice"
103,111,"Biscuits,Tea,Oil,Shampoo"
104,119,"Bread,Butter,Chips,Biscuits"
105,115,"Eggs,Shampoo,Chocolate"
106,116,"Soap,Toothpaste,Chips"
107,117,"Shampoo,Milk,Tea"
108,118,"Coffee,Butter,Oil,Cheese"
109,116,"Biscuits,Detergent,Rice"
110,120,"Milk,Tea,Eggs"
111,120,"Shampoo,Toothpaste"
112,110,"Oil,Dal,Sugar"
113,113,"Salt,Biscuits"
114,109,"Bread,Cheese,Dal,Chips,Tea"
115,120,"Butter,Milk"
116,119,"Detergent,Tea,Toothpaste"
117,104,"Sugar,Bread,Eggs,Dal,Chocolate"
118,111,"Toothpaste,Oil,Juice,Bread"
119,112,"Rice,Sugar,Salt"
120,108,"Oil,Toothpaste"
121,104,"Milk,Shampoo,Tea"
122,111,"Detergent,Bread,Milk,Rice"
123,111,"Juice,Salt,Milk"
124,101,"Cheese,Bread,Chocolate"
125,103,"Milk,Butter,Chocolate,Chips,Biscuits"
126,108,"Oil,Sugar,Bread"
127,103,"Eggs,Cheese,Tea,Coffee,Soap"
128,108,"Cheese,Detergent"
129,101,"Rice,Shampoo"
130,105,"Detergent,Butter,Biscuits,Sugar,Dal"
131,116,"Detergent,Chips,Shampoo,Soap"
132,104,"Chocolate,Detergent,Cheese"
133,118,"Milk,Coffee"
134,118,"Dal,Shampoo"
135,103,"Eggs,Salt,Juice,Rice"
136,120,"Eggs,Oil,Biscuits"
137,120,"Chips,Chocolate,Soap"
138,106,"Bread,Butter,Milk,Cheese"
139,103,"Salt,Tea,Butter,Cheese"
140,103,"Detergent,Chips,Biscuits,Juice,Butter"
141,107,"Salt,Detergent,Toothpaste,Biscuits,Cheese"
142,106,"Coffee,Milk,Chocolate"
143,101,"Chocolate,Eggs"
144,104,"Salt,Juice,Dal,Soap,Toothpaste"
145,100,"Juice,Milk,Tea,Rice,Chocolate"
146,103,"Tea,Butter"
147,100,"Butter,Cheese,Rice,Bread"
148,112,"Detergent,Biscuits,Dal,Shampoo,Eggs"
149,118,"Chocolate,Salt,Oil,Detergent"
150,119,"Chocolate,Eggs"
151,106,"Oil,Chips,Bread,Dal,Biscuits"
152,118,"Butter,Eggs"
153,113,"Soap,Salt"
154,114,"Juice,Rice,Eggs,Tea,Shampoo"
155,119,"Detergent,Shampoo,Tea"
156,112,"Tea,Bread,Coffee,Soap,Biscuits"
157,107,"Chocolate,Eggs,Butter,Rice"
158,110,"Bread,Coffee"
159,109,"Sugar,Biscuits"
160,108,"Milk,Juice,Shampoo,Detergent"
161,103,"Chips,Chocolate"
162,105,"Toothpaste,Soap,Coffee,Bread"
163,112,"Milk,Chips,Oil,Sugar"
164,107,"Oil,Eggs"
165,120,"Juice,Salt"
166,120,"Eggs,Rice,Butter,Oil"
167,119,"Chips,Biscuits,Cheese,Sugar,Detergent"
168,102,"Shampoo,Oil,Cheese,Chocolate,Coffee"
169,112,"Chocolate,Rice"
170,104,"Oil,Rice,Butter"
171,115,"Salt,Chips"
172,103,"Chips,Butter"
173,115,"Chocolate,Chips,Juice,Toothpaste"
174,109,"Dal,Rice"
175,110,"Eggs,Milk,Rice"
176,104,"Detergent,Shampoo"
177,106,"Tea,Bread,Dal,Sugar"
178,116,"Biscuits,Cheese,Chocolate,Shampoo,Rice"
179,112,"Oil,Coffee"
180,100,"Toothpaste,Soap"
181,109,"Salt,Butter"
182,120,"Salt,Dal,Tea"
183,113,"Coffee,Milk,Oil,Toothpaste,Sugar"
184,114,"Dal,Shampoo,Sugar,Detergent"
185,107,"Chips,Shampoo,Bread,Chocolate"
186,102,"Toothpaste,Butter"
187,100,"Biscuits,Chips,Shampoo,Sugar,Chocolate"
188,102,"Butter,Juice,Tea,Biscuits"
189,101,"Bread,Salt,Butter,Biscuits"
190,111,"Bread,Dal,Oil,Rice"
191,105,"Toothpaste,Chocolate,Bread,Sugar"
192,103,"Oil,Salt"
193,103,"Salt,Butter,Eggs,Detergent,Biscuits"
194,101,"Butter,Biscuits"
195,101,"Rice,Biscuits,Eggs,Milk,Oil"
196,109,"Coffee,Soap,Chocolate,Cheese,Tea"
197,120,"Cheese,Detergent"
198,102,"Rice,Chocolate,Dal,Tea"
199,110,"Coffee,Chips"
200,113,"Dal,Soap"
201,115,"Cheese,Detergent,Rice,Tea"
202,101,"Toothpaste,Rice,Salt,Biscuits"
203,105,"Butter,Milk"
204,113,"Bread,Butter,Sugar,Biscuits"
205,105,"Cheese,Milk,Dal,Juice,Eggs"
206,105,"Chips,Salt"
207,102,"Butter,Detergent,Oil,Sugar,Cheese"
208,113,"Shampoo,Milk"
209,117,"Shampoo,Oil"
210,103,"Dal,Biscuits,Tea,Juice,Bread"
211,104,"Chips,Soap"
212,104,"Shampoo,Cheese,Butter,Soap,Detergent"
213,112,"Soap,Butter,Salt,Chips,Sugar"
214,105,"Soap,Coffee,Toothpaste,Cheese"
215,100,"Cheese,Toothpaste,Dal,Detergent,Soap"
216,112,"Biscuits,Butter,Oil,Chips,Salt"
217,107,"Oil,Juice,Butter"
218,120,"Rice,Shampoo,Oil"
219,119,"Rice,Salt,Chips,Detergent"
220,118,"Milk,Coffee,Shampoo"
221,120,"Bread,Juice,Rice,Chocolate,Detergent"
222,115,"Eggs,Milk,Cheese"
223,102,"Cheese,Biscuits,Sugar,Salt"
224,101,"Detergent,Chocolate"
225,117,"Rice,Oil,Biscuits,Dal,Shampoo"
226,104,"Coffee,Oil"
227,111,"Dal,Cheese,Chips,Biscuits"
228,116,"Chips,Sugar,Salt"
229,101,"Eggs,Cheese,Detergent"
230,100,"Butter,Toothpaste"
231,105,"Dal,Coffee,Toothpaste"
232,112,"Shampoo,Salt,Coffee,Chocolate,Chips"
233,119,"Tea,Rice,Biscuits"
234,116,"Butter,Rice,Biscuits"
235,118,"Butter,Eggs"
236,109,"Soap,Salt,Oil,Sugar"
237,119,"Milk,Cheese,Toothpaste,Dal,Eggs"
238,101,"Sugar,Detergent,Chocolate,Eggs"
239,105,"Sugar,Tea,Juice"
240,114,"Shampoo,Butter,Tea"
241,113,"Chocolate,Coffee,Toothpaste,Biscuits,Sugar"
242,110,"Milk,Coffee,Cheese,Biscuits"
243,118,"Dal,Juice,Bread,Cheese,Salt"
244,106,"Coffee,Salt,Dal,Biscuits"
245,101,"Butter,Salt,Chocolate,Coffee"
246,116,"Milk,Cheese,Detergent,Salt,Eggs"
247,113,"Rice,Coffee,Biscuits"
248,105,"Coffee,Rice,Soap,Biscuits"
249,112,"Rice,Chocolate,Shampoo,Soap,Coffee"
250,110,"Chips,Detergent"
251,118,"Dal,Eggs"
252,103,"Detergent,Soap,Eggs,Coffee,Chips"
253,115,"Salt,Chips"
254,103,"Dal,Bread"
255,113,"Biscuits,Butter,Coffee"
256,102,"Oil,Toothpaste"
257,115,"Shampoo,Tea"
258,116,"Bread,Milk,Juice,Sugar,Biscuits"
259,115,"Chips,Rice,Dal,Tea,Eggs"
260,111,"Oil,Detergent,Sugar,Dal"
261,100,"Tea,Chocolate,Coffee,Chips,Bread"
262,101,"Eggs,Oil,Salt,Toothpaste,Shampoo"
263,116,"Eggs,Cheese,Coffee,Oil,Milk"
264,102,"Shampoo,Tea,Detergent,Salt,Butter"
265,112,"Eggs,Coffee"
266,116,"Eggs,Rice,Butter,Shampoo"
267,103,"Coffee,Cheese,Milk,Chocolate,Soap"
268,107,"Salt,Shampoo,Eggs,Sugar"
269,110,"Chocolate,Sugar,Salt,Soap"
270,102,"Eggs,Shampoo,Detergent,Tea"
271,103,"Bread,Toothpaste"
272,112,"Oil,Eggs"
273,114,"Chocolate,Chips"
274,120,"Biscuits,Shampoo,Bread"
275,120,"Eggs,Salt,Juice,Chocolate"
276,114,"Coffee,Bread,Butter,Cheese,Oil"
277,113,"Butter,Cheese,Coffee"
278,118,"Toothpaste,Dal,Eggs"
279,105,"Shampoo,Dal"
280,102,"Bread,Soap,Biscuits,Cheese,Detergent"
281,111,"Salt,Coffee,Eggs,Soap"
282,104,"Shampoo,Butter,Salt,Soap,Biscuits"
283,100,"Tea,Milk"
284,115,"Shampoo,Chips,Bread,Sugar"
285,102,"Bread,Oil"
286,103,"Chips,Chocolate,Biscuits,Cheese"
287,119,"Soap,Tea,Butter,Rice"
288,117,"Rice,Soap,Chocolate,Oil,Butter"
289,113,"Chocolate,Sugar,Detergent,Soap,Coffee"
290,103,"Sugar,Oil,Butter"
291,120,"Chocolate,Shampoo,Butter"
292,110,"Butter,Cheese"
293,106,"Cheese,Juice,Toothpaste"
294,114,"Eggs,Soap,Rice,Cheese"
295,113,"Soap,Milk,Sugar,Chocolate"
296,118,"Juice,Detergent"
297,108,"Butter,Biscuits,Eggs,Toothpaste,Cheese"
298,111,"Sugar,Soap,Chocolate"
299,103,"Chocolate,Detergent"
300,106,"Eggs,Toothpaste"
301,111,"Chocolate,Milk,Salt"
302,112,"Detergent,Dal,Rice,Biscuits"
303,103,"Shampoo,Butter,Salt,Juice"
304,103,"Chocolate,Salt,Eggs"
305,115,"Toothpaste,Eggs,Milk,Butter,Juice"
306,120,"Chips,Sugar,Detergent,Cheese,Oil"
307,104,"Cheese,Oil"
308,106,"Rice,Oil,Bread,Sugar,Biscuits"
309,106,"Oil,Rice,Milk,Juice"
310,105,"Chips,Juice"
311,100,"Cheese,Shampoo,Rice,Biscuits"
312,117,"Butter,Toothpaste,Eggs,Detergent,Shampoo"
313,103,"Oil,Biscuits,Dal,Detergent"
314,104,"Oil,Shampoo,Rice,Chips,Toothpaste"
315,105,"Chocolate,Butter,Chips"
316,117,"Eggs,Coffee,Dal,Sugar"
317,116,"Salt,Rice,Juice,Eggs"
318,120,"Milk,Shampoo,Tea,Cheese,Sugar"
319,117,"Soap,Salt,Shampoo,Detergent"
320,120,"Soap,Chips,Milk"
321,110,"Chips,Sugar,Oil,Milk"
322,101,"Salt,Biscuits,Tea,Chocolate,Sugar"
323,111,"Rice,Cheese,Chocolate,Sugar"
324,118,"Coffee,Biscuits,Detergent"
325,120,"Chocolate,Sugar,Cheese,Bread,Juice"
326,118,"Sugar,Toothpaste"
327,115,"Biscuits,Cheese"
328,115,"Milk,Oil,Butter,Juice,Shampoo"
329,115,"Eggs,Tea,Soap,Milk"
330,112,"Detergent,Chocolate,Juice,Oil,Salt"
331,110,"Rice,Detergent,Butter,Biscuits"
332,110,"Bread,Tea,Cheese,Salt"
333,103,"Oil,Cheese,Detergent"
334,118,"Salt,Detergent,Oil"
335,109,"Biscuits,Dal"
336,105,"Salt,Juice"
337,111,"Chocolate,Eggs,Tea,Cheese,Shampoo"
338,113,"Shampoo,Biscuits,Butter,Toothpaste"
339,109,"Shampoo,Toothpaste,Sugar,Eggs"
340,119,"Eggs,Juice,Dal,Shampoo"
341,108,"Eggs,Toothpaste,Rice,Dal,Detergent"
342,108,"Bread,Toothpaste,Chips,Coffee"
343,105,"Coffee,Tea,Soap,Rice,Sugar"
344,107,"Detergent,Oil"
345,120,"Soap,Eggs,Dal"
346,103,"Butter,Tea,Detergent,Toothpaste"
347,114,"Bread,Salt,Chips"
348,117,"Sugar,Toothpaste,Rice,Cheese,Detergent"
349,101,"Butter,Milk,Biscuits,Oil"
350,117,"Shampoo,Milk,Oil"
351,107,"Dal,Salt,Tea,Soap,Butter"
352,103,"Bread,Milk,Sugar"
353,106,"Coffee,Detergent,Toothpaste,Tea"
354,115,"Rice,Chocolate,Sugar"
355,104,"Cheese,Shampoo,Toothpaste,Biscuits"
356,115,"Chocolate,Cheese"
357,116,"Biscuits,Eggs,Detergent"
358,106,"Toothpaste,Milk,Chocolate"
359,120,"Tea,Shampoo"
360,107,"Soap,Bread,Juice,Milk"
361,104,"Bread,Shampoo,Eggs,Biscuits,Dal"
362,116,"Milk,Biscuits,Eggs,Coffee"
363,107,"Bread,Biscuits,Milk,Juice"
364,104,"Bread,Soap,Eggs,Coffee,Tea"
365,112,"Dal,Cheese,Soap"
366,108,"Butter,Detergent,Milk,Soap"
367,101,"Chips,Oil,Cheese"
368,106,"Cheese,Chips"
369,119,"Soap,Oil,Cheese"
370,116,"Coffee,Milk"
371,106,"Juice,Eggs,Cheese,Dal,Tea"
372,115,"Rice,Chocolate,Oil,Coffee"
373,106,"Toothpaste,Sugar,Tea,Chocolate"
374,112,"Tea,Rice,Cheese,Dal"
375,105,"Milk,Sugar,Eggs,Bread"
376,115,"Oil,Juice,Toothpaste,Shampoo,Chocolate"
377,100,"Shampoo,Tea,Coffee,Sugar,Bread"
378,107,"Eggs,Bread,Salt"
379,115,"Toothpaste,Coffee,Soap,Butter,Milk"
380,108,"Coffee,Salt,Soap"
381,106,"Butter,Milk,Cheese,Chocolate"
382,103,"Butter,Chocolate,Soap,Oil,Chips"
383,101,"Eggs,Shampoo"
384,101,"Coffee,Biscuits,Tea,Detergent,Milk"
385,109,"Milk,Oil,Chocolate,Dal"
386,105,"Coffee,Chocolate,Cheese,Sugar,Tea"
387,118,"Dal,Tea"
388,114,"Biscuits,Oil,Butter"
389,111,"Eggs,Detergent"
390,113,"Rice,Eggs"
391,108,"Coffee,Biscuits,Cheese"
392,115,"Butter,Coffee,Milk"
393,105,"Cheese,Rice,Dal,Bread"
394,100,"Chips,Eggs"
395,114,"Salt,Sugar"
396,109,"Oil,Chips,Detergent,Chocolate"
397,114,"Tea,Detergent,Sugar,Juice"
398,117,"Toothpaste,Soap"
399,118,"Tea,Sugar"
400,106,"Chocolate,Eggs,Biscuits,Detergent"
401,111,"Oil,Chips,Coffee,Milk,Toothpaste"
402,106,"Soap,Shampoo,Dal,Eggs"
403,105,"Coffee,Bread"
404,118,"Soap,Shampoo,Oil,Chips,Salt"
405,116,"Tea,Juice"
406,108,"Sugar,Eggs,Butter"
407,106,"Soap,Milk"
408,118,"Coffee,Chips,Butter,Eggs"
409,117,"Coffee,Bread,Juice,Oil"
410,115,"Chips,Tea,Biscuits,Juice,Oil"
411,109,"Eggs,Soap"
412,105,"Rice,Butter"
413,119,"Butter,Coffee,Rice,Soap"
414,101,"Biscuits,Rice,Chips,Juice,Salt"
415,109,"Toothpaste,Salt,Dal,Detergent"
416,112,"Toothpaste,Chips,Coffee,Salt"
417,119,"Chips,Bread"
418,112,"Oil,Coffee,Bread,Rice"
419,118,"Tea,Oil,Butter"
420,112,"Soap,Chocolate,Tea,Chips"
421,120,"Biscuits,Chips"
422,110,"Oil,Milk"
423,120,"Salt,Chocolate,Rice"
424,102,"Coffee,Cheese,Oil,Salt,Detergent"
425,101,"Biscuits,Oil,Detergent,Coffee,Dal"
426,109,"Toothpaste,Eggs"
427,117,"Toothpaste,Chocolate"
428,104,"Detergent,Rice,Chips,Oil"
429,109,"Cheese,Oil,Bread,Toothpaste,Salt"
430,112,"Tea,Chips,Dal,Milk,Sugar"
431,109,"Butter,Bread,Sugar,Dal,Rice"
432,112,"Salt,Coffee,Dal"
433,118,"Bread,Juice"
434,108,"Rice,Bread,Butter"
435,113,"Sugar,Milk,Biscuits,Tea,Dal"
436,100,"Dal,Detergent,Cheese"
437,102,"Chips,Tea,Cheese"
438,113,"Dal,Sugar,Butter,Juice,Chocolate"
439,106,"Bread,Toothpaste,Biscuits,Juice,Butter"
440,112,"Eggs,Sugar,Chocolate,Milk,Butter"
441,108,"Salt,Juice,Shampoo,Chocolate,Bread"
442,118,"Bread,Rice,Chips,Toothpaste"
443,109,"Oil,Cheese,Chocolate"
444,103,"Butter,Eggs,Juice"
445,117,"Biscuits,Eggs,Cheese,Shampoo"
446,114,"Eggs,Sugar,Toothpaste"
447,115,"Salt,Cheese,Soap"
448,103,"Bread,Oil,Toothpaste,Eggs,Chips"
449,113,"Detergent,Coffee"
450,114,"Detergent,Chocolate"
451,111,"Shampoo,Dal,Milk"
452,102,"Bread,Chips,Shampoo,Salt"
453,102,"Milk,Rice"
454,108,"Dal,Juice,Butter,Salt"
455,112,"Rice,Soap,Chocolate,Butter"
456,103,"Shampoo,Milk,Coffee"
457,101,"Biscuits,Milk,Toothpaste,Soap,Juice"
458,120,"Shampoo,Dal,Chocolate,Juice"
459,116,"Soap,Coffee,Bread"
460,112,"Juice,Rice,Chocolate,Milk"
461,111,"Salt,Shampoo,Detergent"
462,118,"Milk,Shampoo,Eggs,Sugar"
463,115,"Toothpaste,Salt,Dal"
464,115,"Milk,Shampoo"
465,100,"Chocolate,Oil,Cheese"
466,105,"Chips,Rice,Chocolate,Juice"
467,104,"Sugar,Cheese"
468,101,"Sugar,Biscuits,Rice"
469,116,"Cheese,Butter,Biscuits,Detergent,Juice"
470,120,"Oil,Sugar"
471,108,"Bread,Soap"
472,120,"Detergent,Biscuits"
473,117,"Chips,Milk,Biscuits"
474,107,"Bread,Coffee"
475,114,"Bread,Eggs,Butter,Chips"
476,116,"Sugar,Soap,Cheese,Juice"
477,116,"Rice,Sugar"
478,115,"Dal,Oil,Milk"
479,113,"Toothpaste,Oil,Eggs,Chocolate"
480,103,"Eggs,Bread"
481,114,"Rice,Coffee"
482,119,"Tea,Juice,Bread"
483,116,"Toothpaste,Shampoo"
484,109,"Tea,Sugar,Chocolate,Detergent,Toothpaste"
485,104,"Oil,Shampoo,Eggs,Coffee"
486,105,"Butter,Biscuits,Shampoo,Soap"
487,118,"Juice,Chocolate"
488,118,"Dal,Eggs"
489,112,"Biscuits,Coffee"
490,100,"Sugar,Oil"
491,114,"Coffee,Rice,Tea"
492,106,"Rice,Eggs,Biscuits,Soap"
493,111,"Detergent,Chips,Biscuits"
494,104,"Shampoo,Dal,Coffee"
495,100,"Dal,Rice,Biscuits,Detergent,Cheese"
496,116,"Juice,Biscuits,Bread,Chocolate,Shampoo"
497,115,"Biscuits,Bread,Tea"
498,111,"Chips,Butter,Sugar,Milk,Toothpaste"
499,108,"Cheese,Biscuits"
500,109,"Cheese,Dal,Tea,Shampoo"
501,101,"Biscuits,Rice"
502,105,"Biscuits,Rice,Bread,Detergent"
503,120,"Toothpaste,Soap,Cheese"
504,110,"Milk,Eggs,Chocolate,Dal,Rice"
505,104,"Chocolate,Biscuits,Chips"
506,100,"Oil,Chocolate,Coffee"
507,106,"Bread,Salt,Shampoo"
508,104,"Bread,Rice,Eggs"
509,103,"Rice,Cheese,Detergent,Sugar"
510,112,"Toothpaste,Sugar,Butter,Juice,Coffee"
511,113,"Soap,Chips,Detergent"
512,120,"Tea,Cheese"
513,112,"Shampoo,Chocolate,Milk,Salt,Tea"
514,119,"Rice,Bread,Shampoo"
515,115,"Dal,Coffee,Detergent,Sugar,Tea"
516,101,"Chocolate,Juice,Salt"
517,106,"Oil,Detergent,Shampoo,Bread,Biscuits"
518,103,"Coffee,Chocolate,Rice,Juice"
519,102,"Toothpaste,Cheese,Eggs,Chips,Oil"
520,100,"Sugar,Chocolate,Coffee,Salt,Shampoo"
521,113,"Tea,Coffee,Butter,Detergent,Juice"
522,117,"Butter,Biscuits"
523,101,"Toothpaste,Cheese"
524,112,"Butter,Dal,Sugar"
525,107,"Sugar,Salt,Biscuits"
526,105,"Oil,Eggs,Soap,Juice,Shampoo"
527,113,"Juice,Cheese,Soap,Bread"
528,119,"Bread,Salt,Detergent,Butter"
529,104,"Rice,Juice"
530,119,"Chocolate,Toothpaste,Milk,Bread"
531,100,"Dal,Milk,Butter,Toothpaste"
532,105,"Bread,Butter,Tea"
533,111,"Chips,Biscuits"
534,108,"Tea,Biscuits,Chocolate,Dal"
535,107,"Coffee,Dal,Detergent,Biscuits,Toothpaste"
536,108,"Sugar,Toothpaste,Butter"
537,111,"Oil,Salt,Chips,Juice"
538,112,"Tea,Bread"
539,108,"Tea,Chocolate,Salt,Detergent,Milk"
540,112,"Cheese,Biscuits,Rice"
541,115,"Salt,Shampoo,Detergent,Coffee,Tea"
542,119,"Coffee,Biscuits,Shampoo,Cheese"
543,120,"Butter,Oil,Toothpaste,Bread"
544,110,"Salt,Rice,Toothpaste,Coffee,Chocolate"
545,112,"Butter,Cheese,Juice"
546,103,"Sugar,Oil,Milk"
547,107,"Coffee,Chocolate,Bread,Juice,Tea"
548,102,"Oil,Eggs,Chips,Milk"
549,115,"Oil,Juice,Milk,Biscuits,Chocolate"
550,104,"Butter,Salt,Soap,Milk,Biscuits"
551,106,"Salt,Juice"
552,108,"Soap,Sugar,Coffee"
553,113,"Salt,Butter,Soap,Eggs,Rice"
554,114,"Salt,Tea"
555,106,"Rice,Butter,Toothpaste"
556,101,"Sugar,Oil,Milk,Dal,Bread"
557,111,"Shampoo,Milk,Chips,Butter"
558,115,"Cheese,Oil"
559,112,"Shampoo,Dal,Tea,Toothpaste,Sugar"
560,111,"Toothpaste,Coffee,Butter,Shampoo,Dal"
561,118,"Dal,Chips,Toothpaste"
562,110,"Cheese,Chips,Dal"
563,114,"Sugar,Coffee"
564,107,"Chips,Toothpaste,Milk,Cheese,Salt"
565,109,"Coffee,Oil,Salt,Juice,Milk"
566,114,"Toothpaste,Eggs,Cheese,Tea"
567,118,"Bread,Eggs,Sugar,Butter,Chocolate"
568,106,"Butter,Salt,Chips"
569,107,"Milk,Toothpaste,Shampoo,Salt,Chips"
570,120,"Butter,Shampoo,Chocolate,Biscuits,Cheese"
571,110,"Chocolate,Eggs,Detergent,Juice"
572,105,"Dal,Sugar"
573,101,"Detergent,Dal,Oil,Butter,Juice"
574,115,"Butter,Rice"
575,120,"Detergent,Salt"
576,105,"Butter,Chips"
577,119,"Toothpaste,Detergent,Tea,Dal,Bread"
578,102,"Eggs,Bread,Juice"
579,106,"Chocolate,Chips,Shampoo"
580,118,"Soap,Coffee,Dal"
581,118,"Coffee,Detergent,Salt,Cheese"
582,101,"Rice,Biscuits,Coffee,Milk,Shampoo"
583,104,"Milk,Salt,Chocolate,Dal,Shampoo"
584,111,"Dal,Salt"
585,112,"Chips,Chocolate"
586,117,"Oil,Coffee"
587,116,"Tea,Coffee"
588,108,"Juice,Bread,Sugar,Toothpaste,Shampoo"
589,108,"Bread,Milk,Oil,Biscuits,Eggs"
590,116,"Shampoo,Butter"
591,114,"Cheese,Tea"
592,117,"Salt,Biscuits,Tea,Eggs,Juice"
593,108,"Cheese,Shampoo"
594,112,"Rice,Bread,Soap,Chocolate"
595,110,"Butter,Shampoo,Tea,Dal,Bread"
596,118,"Shampoo,Chips"
597,103,"Tea,Toothpaste"
598,119,"Bread,Sugar"
599,116,"Dal,Chocolate,Biscuits"
600,119,"Chocolate,Chips"
