TransactionID,UserID,Items
512,1434,"VR Headset,Smartwatch,External Hard Drive"
513,1209,"Charger,Headphones,Smartwatch"
514,1065,"Laptop,Smart Bulb,Microphone,USB Hub"
515,1295,
516,619,Smartwatch
517,1310,"Smart Bulb,Printer"
518,1468,"Smartwatch,Monitor"
519,209,SSD
520,943,"Tablet,Laptop,Power Bank,Monitor"
521,957,"HDMI Cable,SSD,VR Headset,Bluetooth Speaker,Laptop"
522,1584,"Laptop Stand,Power Bank,Laptop,CPU,Bluetooth Speaker"
523,1574,"Power Supply Unit,Mechanical Keyboard,Headphones"
524,1016,"USB Hub,Power Supply Unit,Graphics Card"
525,1573,HDMI Cable
526,1308,
527,1023,"Monitor,Motherboard,Webcam"
528,197,"Headphones,Tablet,Monitor,Graphics Card,VR Headset"
529,1043,"Smartwatch,External Hard Drive,RAM Stick,USB Hub"
530,646,
531,1181,"Laptop,Bluetooth Speaker"
532,481,
533,1598,"Mechanical Keyboard,Cooling Pad,Power Supply Unit,Laptop Stand,RAM Stick"
534,1568,"Graphics Card,VR Headset,Smartwatch"
535,95,"Monitor,Scanner,Charger,Power Supply Unit,Cooling Pad"
536,274,"VR Headset,Graphics Card,Scanner"
537,769,"WiFi Router,VR Headset,Cooling Pad,Motherboard"
538,589,"Headphones,Smart Bulb,Drone,Tablet"
539,892,"Charger,WiFi Router,External Hard Drive"
540,1500,"Drone,Smartwatch,Laptop Stand,Headphones"
541,1586,"Smart Bulb,WiFi Router"
542,461,"Graphics Card,Laptop Stand,Monitor,Scanner,Graphics Card"
543,1042,"Mechanical Keyboard,USB Cable"
544,863,
545,78,"Drone,Smart Bulb,Laptop Stand,Power Bank"
546,630,Drone
547,65,"Smartphone,VR Headset"
548,231,"CPU,Power Supply Unit,Motherboard"
549,159,"Tablet,Smartphone"
550,202,"USB Cable,Headphones,Motherboard,Microphone,Laptop"
551,1345,Printer
552,1286,
553,1242,"Headphones,Drone,Tablet,SSD"
554,498,"VR Headset,Power Strip,HDMI Cable,Smartwatch"
555,902,"Graphics Card,Webcam,Laptop Stand,Power Bank"
556,1037,"WiFi Router,HDMI Cable"
557,310,Scanner
558,1011,"Power Supply Unit,Mechanical Keyboard"
559,919,"Drone,Graphics Card,Laptop,WiFi Router"
560,1515,"Wireless Mouse,Cooling Pad,VR Headset"
561,1627,
562,728,Microphone
563,453,"Charger,Smartwatch,RAM Stick,Cooling Pad,Bluetooth Speaker"
564,1215,
565,1520,"Wireless Mouse,Power Strip"
566,407,"Motherboard,RAM Stick"
567,196,
568,734,Scanner
569,1510,RAM Stick
570,371,"RAM Stick,Scanner,Tablet,Bluetooth Speaker"
571,831,"Motherboard,Scanner,Cooling Pad,USB Cable"
572,257,"Bluetooth Speaker,Cooling Pad,Smart Bulb"
573,1563,"Drone,Cooling Pad,Mechanical Keyboard,Headphones,SSD"
574,962,"USB Cable,Scanner,Laptop,Power Strip"
575,49,"HDMI Cable,Motherboard"
576,1054,"Tablet,Headphones,Monitor,Smartphone,Motherboard"
577,688,"External Hard Drive,Webcam,Mechanical Keyboard,Wireless Mouse"
578,351,"Graphics Card,Cooling Pad"
579,1135,"External Hard Drive,Tripod"
580,1134,"Smart Bulb,Cooling Pad,Power Supply Unit"
581,1658,Power Bank
582,1652,
583,705,"Power Strip,Tablet,External Hard Drive"
584,156,"Motherboard,Charger,Wireless Mouse,Cooling Pad,Graphics Card"
585,281,"Tablet,External Hard Drive,Scanner,Charger,Power Bank"
586,1595,"RAM Stick,Webcam,Drone,USB Cable,Wireless Mouse"
587,1024,"Drone,VR Headset,Webcam,Smartphone"
588,1162,"RAM Stick,Power Strip,Charger"
589,945,"Graphics Card,Scanner,Bluetooth Speaker"
590,1550,"Headphones,Webcam,Bluetooth Speaker,USB Hub"
591,11,Laptop Stand
592,196,"Webcam,USB Hub,Smart Bulb,Mechanical Keyboard,Drone"
593,1097,
594,485,
595,85,Headphones
596,1507,Cooling Pad
597,843,"External Hard Drive,RAM Stick,CPU,Graphics Card,USB Cable"
598,276,"Power Supply Unit,Graphics Card,Scanner"
599,955,Headphones
600,1647,
601,1385,
602,1577,"Laptop,Smartwatch"
603,1060,Motherboard
604,1623,
605,557,"SSD,Smartphone,Smart Bulb"
606,1064,"USB Hub,Headphones"
607,573,
608,852,"Cooling Pad,Wireless Mouse,Scanner,Smart Bulb"
609,496,
610,1126,
611,1115,"WiFi Router,Graphics Card,CPU,Laptop,Headphones"
612,128,
613,1287,"Scanner,Headphones"
614,975,"Bluetooth Speaker,RAM Stick,Smart Bulb"
615,26,External Hard Drive
616,416,"Printer,VR Headset,Drone"
617,752,RAM Stick
618,1461,"Wireless Mouse,Printer,Laptop,Monitor,Smartwatch"
619,1243,"Microphone,Cooling Pad,Monitor,Graphics Card,External Hard Drive"
620,1052,
621,789,Laptop
622,656,SSD
623,25,"CPU,Scanner,Power Strip"
624,1397,"Tripod,Power Supply Unit,Motherboard,SSD"
625,1467,"Laptop,Microphone,Power Supply Unit,External Hard Drive,Motherboard"
626,1636,"Laptop Stand,Webcam,USB Hub,Headphones"
627,1097,Power Bank
628,1169,VR Headset
629,585,"Laptop,Laptop Stand,Graphics Card"
630,1277,"Laptop Stand,Laptop"
631,1357,
632,436,Graphics Card
