TransactionID,UserID,Items
126,1063,"Headphones,Chocolate,Sauce,Orange,Towel,Bread,Fish,Tissue"
127,1047,"Pasta,Apple,Shampoo,Towel,Soap,Biscuits,Honey,Charger"
128,1003,"Yogurt,Oil,Mustard,Mango"
129,1126,"Cereal,Chicken,Noodles,Honey"
130,1126,"Bread,Yogurt,Toothpaste,Flour,Grapes,Cereal,Oil,Detergent"
131,1170,"Chicken,Charger,Notebook,Apple,Tomato,Mayonnaise"
132,1085,"Cereal,Potato,Soap,Detergent,Shampoo,Flour"
133,1031,"Tissue,Water,Ketchup,Pen"
134,1196,"Rice,Pasta,Ketchup"
135,1124,"Mustard,Chips,Mayonnaise,Notebook,Biscuits"
136,1073,"Rice,Toothpaste"
137,1059,"Salt,Detergent,Milk,Honey,Pen,Coffee"
138,1071,Eggs
139,1142,"Cereal,Coffee,Ice Cream,Mayonnaise,Fish"
140,1027,Headphones
141,1073,"Chicken,Onion,Towel,Salt,Eggs,Shampoo,Vinegar,Water"
142,1017,"Fish,Cheese,Headphones,Ice Cream,Jam,Eggs,Tea"
143,1039,"Yogurt,Oil,Water,Charger,Mayonnaise"
144,1107,"Vinegar,Notebook,Orange,Onion"
145,1114,"Chips,Tomato,Detergent,Headphones,Chocolate"
146,1016,"Mayonnaise,Pasta"
147,1161,"Shampoo,Sauce,Yogurt,Sugar"
148,1062,"Charger,Cheese,Sugar"
149,1001,"Onion,Cereal,Biscuits,Chicken,Toothpaste,Butter,Flour"
150,1074,"Cereal,Potato,Cheese,Jam,Flour"
151,1068,"Tomato,Water,Pen,Flour"
152,1166,"Soap,Tea,Cheese"
153,1016,"Detergent,Biscuits,Ketchup"
154,1146,"Onion,Water,Potato,Cereal,Detergent"
155,1180,"Soap,Beef,Pen,Fish,Onion,Yogurt,Biscuits"
156,1011,"Ketchup,Tissue,Biscuits,Shampoo,Bread,Yogurt,Flour"
157,1173,Mayonnaise
158,1173,"Headphones,Butter,Mayonnaise,Salt,Chicken"
159,1133,"Soap,Salt,Chips,Tomato,Ice Cream,Fish,Yogurt,Chicken"
160,1090,"Towel,Tissue,Sauce,Juice,Sugar,Vinegar,Mango"
161,1178,"Toothpaste,Sauce,Grapes,Charger,Butter,Potato,Yogurt,Tissue"
162,1065,"Water,Grapes,Beef,Milk,Sauce,Pen"
163,1119,"Eggs,Rice,Notebook,Banana,Chocolate,Fish,Ice Cream"
164,1114,Pasta
165,1069,"Toothpaste,Onion,Cereal"
166,1125,"Bread,Ice Cream"
167,1156,"Honey,Sugar,Detergent,Charger"
168,1004,"Yogurt,Flour,Water,Potato,Ketchup,Noodles,Tea"
169,1128,"Beef,Honey,Soap,Mango,Chicken"
170,1121,"Potato,Charger,Tea,Orange"
171,1049,"Cheese,Soap,Vinegar"
172,1107,"Beef,Soap,Milk,Toothpaste,Detergent,Chips"
173,1149,"Tea,Onion,Pen,Chicken,Apple,Towel,Charger,Ketchup"
174,1097,"Tissue,Rice,Cereal,Oil,Headphones,Orange,Flour,Mango"
175,1012,"Ketchup,Chicken,Honey,Orange,Mustard,Sauce"
176,1167,"Fish,Butter,Coffee"
177,1129,"Juice,Onion,Vinegar,Notebook,Potato,Milk"
178,1185,"Mango,Noodles,Tea"
179,1020,"Shampoo,Towel,Chocolate,Cereal,Grapes,Noodles,Yogurt,Mayonnaise"
180,1173,"Tissue,Ice Cream,Honey,Fish,Pen,Butter,Chocolate"
181,1018,"Ice Cream,Jam,Toothpaste,Flour"
182,1192,"Tomato,Juice"
183,1195,"Onion,Sugar"
184,1178,"Bread,Butter,Tissue,Eggs,Toothpaste"
185,1092,"Tomato,Tea,Oil,Notebook,Mango,Headphones"
186,1175,"Sugar,Salt,Yogurt"
187,1157,"Chocolate,Jam,Oil,Fish,Chips,Tea,Flour"
188,1119,"Potato,Shampoo,Sauce,Milk,Toothpaste"
189,1174,"Cheese,Onion,Apple"
190,1151,"Ice Cream,Tomato,Cereal,Shampoo,Potato"
191,1078,"Orange,Chicken,Juice,Oil"
192,1098,"Headphones,Toothpaste,Cereal,Mayonnaise,Bread,Sauce"
193,1102,"Milk,Headphones,Jam,Vinegar,Ketchup"
194,1013,"Toothpaste,Flour,Biscuits,Apple,Mayonnaise,Ice Cream,Rice,Chocolate"
195,1065,"Ice Cream,Juice,Noodles"
196,1011,"Onion,Butter,Chips,Banana,Mustard"
197,1034,"Toothpaste,Tissue"
198,1192,"Salt,Rice,Coffee,Pen,Banana,Notebook,Beef"
199,1070,"Shampoo,Chicken,Toothpaste"
200,1192,"Water,Potato,Cheese,Tea,Flour,Jam"
201,1186,"Charger,Banana,Yogurt,Grapes,Milk,Shampoo,Pen"
202,1032,"Banana,Jam,Ketchup,Mayonnaise,Shampoo,Chips,Orange,Ice Cream"
203,1096,"Jam,Flour"
204,1121,Chocolate
205,1144,"Chocolate,Flour,Noodles,Cheese,Ice Cream,Potato"
206,1180,"Noodles,Mango,Water,Coffee,Butter"
207,1010,"Fish,Water,Juice,Oil,Pen"
208,1035,"Potato,Banana,Sauce,Cereal,Pen,Mango,Chips"
209,1191,"Mango,Noodles,Juice"
210,1126,"Soap,Butter,Cereal,Banana,Pasta,Onion,Ketchup"
211,1061,"Juice,Jam,Banana,Pen,Noodles,Apple"
212,1016,"Soap,Rice,Water,Potato,Yogurt,Sauce,Pasta"
213,1165,Eggs
214,1086,"Coffee,Headphones,Pasta,Cheese"
215,1196,"Chips,Pasta,Flour,Towel"
216,1199,"Biscuits,Milk,Soap"
217,1038,"Pen,Shampoo,Salt"
218,1029,Coffee
219,1004,"Oil,Chips,Tissue,Bread,Salt,Shampoo"
220,1014,"Ketchup,Mango,Notebook"
221,1030,"Chicken,Onion"
222,1200,"Beef,Chips,Juice,Onion,Vinegar,Flour"
223,1158,Mustard
224,1169,"Potato,Noodles,Bread,Eggs,Chicken"
225,1103,"Jam,Juice,Fish,Honey,Onion,Cheese,Yogurt"
226,1083,"Cheese,Coffee,Soap"
227,1160,"Orange,Biscuits,Notebook,Toothpaste,Potato,Beef"
228,1155,"Juice,Cereal,Water,Noodles,Mustard,Charger,Pasta"
229,1111,"Flour,Mango,Towel,Potato,Grapes,Mayonnaise,Juice,Tissue"
230,1110,"Sauce,Shampoo,Banana,Tea,Jam,Chicken"
231,1018,"Yogurt,Tomato"
232,1025,"Coffee,Charger,Eggs,Chips,Mayonnaise,Honey"
233,1085,"Mango,Apple"
234,1171,"Mustard,Eggs,Toothpaste,Biscuits,Detergent,Apple,Juice"
235,1148,"Tea,Sauce,Chicken,Flour"
236,1028,"Charger,Banana,Water,Soap,Headphones,Flour"
237,1110,Biscuits
238,1169,"Bread,Salt,Soap,Cereal,Mayonnaise"
239,1080,"Apple,Milk,Salt,Tea,Headphones,Sauce"
240,1103,"Tea,Ketchup"
241,1163,Yogurt
242,1192,"Orange,Mango,Potato,Towel"
243,1041,"Detergent,Mustard,Tissue,Headphones,Biscuits,Yogurt"
244,1014,"Sugar,Mayonnaise,Chocolate"
245,1013,"Soap,Onion"
246,1170,"Fish,Biscuits,Onion,Mango,Soap,Pasta,Beef"
247,1030,"Tomato,Water,Toothpaste,Jam,Mustard,Chips"
248,1125,"Butter,Flour,Grapes,Biscuits,Eggs"
249,1002,"Detergent,Pasta,Vinegar,Coffee"
250,1196,"Toothpaste,Tissue,Water,Milk,Fish"
251,1192,"Salt,Coffee,Orange,Pen,Honey,Flour,Beef"
252,1144,"Cheese,Grapes,Ketchup,Butter,Tomato,Bread"
253,1118,"Tissue,Headphones"
254,1110,"Honey,Ice Cream,Mango,Toothpaste,Water,Grapes,Bread"
255,1084,"Chocolate,Potato,Cereal"
256,1093,"Tomato,Juice"
257,1063,"Chips,Grapes,Notebook,Yogurt,Mayonnaise,Detergent,Towel"
258,1057,"Vinegar,Sugar,Cheese,Beef,Ice Cream,Water"
259,1136,"Vinegar,Apple,Mustard,Noodles"
260,1038,"Juice,Tea,Shampoo,Rice"
261,1045,"Mayonnaise,Noodles,Cheese"
262,1046,"Potato,Mayonnaise,Headphones,Chips,Onion,Jam,Ketchup,Noodles"
263,1163,"Ice Cream,Tissue,Tea,Onion,Cheese,Chicken"
264,1114,"Soap,Chips,Eggs,Apple,Beef"
265,1019,"Potato,Onion,Butter,Eggs,Banana"
266,1074,"Noodles,Yogurt"
267,1158,"Potato,Chips,Charger,Butter,Onion,Headphones,Noodles"
268,1049,"Biscuits,Chicken,Beef,Tea,Eggs,Onion"
269,1027,"Honey,Yogurt,Beef,Noodles,Salt,Butter"
270,1064,"Onion,Notebook,Mayonnaise,Chocolate,Sugar,Banana,Cereal,Toothpaste"
271,1100,"Vinegar,Towel,Jam,Biscuits,Eggs,Ice Cream,Noodles"
272,1086,"Towel,Juice"
273,1143,"Toothpaste,Shampoo,Mustard,Sauce,Biscuits,Tea,Towel"
274,1021,"Apple,Detergent,Noodles"
275,1179,"Coffee,Biscuits,Honey,Yogurt,Detergent,Charger,Orange"
276,1165,"Coffee,Sauce,Cereal,Jam,Notebook,Yogurt"
277,1166,"Beef,Banana,Bread,Mayonnaise,Detergent,Salt,Pasta"
278,1088,"Rice,Flour,Coffee,Tea,Cheese,Toothpaste,Juice,Beef"
279,1198,Sauce
280,1087,"Biscuits,Orange,Tea"
281,1042,"Cereal,Vinegar,Chocolate"
282,1043,"Butter,Mango,Banana,Jam,Oil,Onion,Chocolate,Toothpaste"
283,1193,"Flour,Pen,Oil,Detergent,Chicken,Rice,Banana,Headphones"
284,1113,"Vinegar,Toothpaste,Orange,Beef,Notebook,Mango,Sugar,Rice"
285,1155,"Shampoo,Eggs,Noodles"
286,1124,"Charger,Juice,Honey,Notebook,Water,Toothpaste"
287,1022,"Soap,Onion,Beef"
288,1038,"Yogurt,Flour,Onion,Apple,Bread,Mango,Eggs"
289,1102,"Oil,Orange,Yogurt,Banana,Flour,Bread"
290,1082,"Honey,Noodles"
291,1086,"Coffee,Butter,Toothpaste"
292,1121,"Mayonnaise,Honey,Chicken"
293,1115,Yogurt
294,1005,"Pasta,Tea,Charger,Mustard,Biscuits"
295,1136,"Water,Toothpaste,Oil,Detergent,Vinegar,Eggs,Ketchup"
296,1108,"Cheese,Water,Fish,Biscuits,Pen,Bread,Ice Cream,Beef"
297,1148,"Honey,Tea,Toothpaste,Tomato"
298,1001,"Oil,Headphones,Mango,Salt,Sauce,Honey"
299,1022,"Cheese,Notebook,Pen,Beef,Mustard,Charger"
300,1006,"Chicken,Butter,Ice Cream,Orange,Banana,Shampoo,Bread"
301,1092,"Apple,Oil"
302,1188,"Vinegar,Chips"
303,1189,"Coffee,Butter,Apple,Pen,Towel,Noodles"
304,1045,"Cereal,Chicken,Ice Cream,Salt,Coffee,Cheese,Potato,Butter"
305,1076,"Butter,Rice,Tissue,Detergent"
306,1132,"Pen,Chicken,Shampoo,Butter,Noodles,Rice,Toothpaste"
307,1092,Noodles
308,1085,"Water,Banana,Tomato,Grapes,Ketchup"
309,1113,"Towel,Salt,Fish,Cereal,Ketchup,Banana,Notebook"
310,1069,"Mustard,Tomato"
311,1021,"Biscuits,Salt,Pen,Toothpaste,Tissue,Juice,Yogurt"
312,1084,"Detergent,Onion,Biscuits,Honey,Tomato"
313,1043,"Apple,Onion,Butter,Mustard,Vinegar,Chocolate,Tomato,Soap"
314,1164,Cheese
315,1172,"Banana,Beef,Ketchup,Jam,Sugar,Bread,Tea"
316,1156,"Butter,Coffee,Cheese,Oil,Noodles,Banana,Cereal,Orange"
317,1146,Biscuits
318,1040,"Banana,Vinegar,Onion,Cheese,Headphones,Coffee,Notebook,Mayonnaise"
319,1102,"Noodles,Soap,Oil,Water,Bread,Salt"
320,1128,"Charger,Water,Shampoo,Ketchup,Honey,Onion,Pasta"
321,1157,"Cereal,Fish,Rice,Water,Coffee"
322,1019,"Salt,Honey,Onion,Yogurt,Jam,Tissue,Sauce,Apple"
323,1182,"Charger,Pen"
324,1075,"Sugar,Honey,Cereal,Ice Cream,Salt"
325,1093,"Water,Rice,Coffee,Oil"
326,1127,Banana
327,1142,"Potato,Charger,Coffee,Chocolate,Yogurt,Cheese"
328,1080,"Honey,Mustard,Chicken,Notebook,Mango,Vinegar,Headphones"
329,1019,"Tissue,Noodles,Cheese"
330,1116,"Jam,Notebook,Apple,Coffee,Charger,Ice Cream,Chips,Salt"
331,1197,"Tomato,Beef,Eggs"
332,1032,"Detergent,Sugar,Tissue"
333,1182,"Apple,Notebook,Toothpaste,Yogurt"
334,1065,"Ice Cream,Charger,Soap,Coffee"
335,1161,"Chocolate,Pen,Yogurt,Beef,Noodles"
336,1044,"Sugar,Sauce,Chocolate"
337,1185,"Headphones,Butter,Bread,Yogurt,Mayonnaise,Noodles"
338,1198,"Noodles,Pasta,Vinegar,Headphones,Mango"
339,1159,Fish
340,1161,"Noodles,Detergent,Chicken,Oil,Jam"
341,1104,"Potato,Cheese,Cereal,Eggs,Sugar"
342,1113,"Chicken,Potato,Pasta,Towel,Biscuits,Tea,Tissue"
343,1184,"Mustard,Apple,Grapes,Coffee,Banana,Beef"
344,1144,"Tissue,Oil"
345,1120,"Soap,Onion"
346,1064,"Juice,Eggs,Toothpaste"
347,1099,"Oil,Sugar,Tissue,Headphones,Ketchup,Rice,Mayonnaise"
348,1128,"Fish,Detergent,Vinegar,Bread,Yogurt,Grapes,Beef,Potato"
349,1062,"Chips,Apple,Eggs,Toothpaste"
350,1127,"Toothpaste,Pen,Milk,Juice,Tomato,Coffee,Shampoo,Banana"
351,1196,"Banana,Butter,Grapes,Eggs,Headphones,Charger,Rice"
352,1093,"Cheese,Orange,Beef,Onion,Mayonnaise"
353,1141,"Chocolate,Jam,Water,Coffee,Juice"
354,1101,"Towel,Charger,Banana,Tea,Rice,Biscuits"
355,1131,"Beef,Butter,Mayonnaise,Ketchup,Coffee,Towel,Chicken"
356,1133,"Tea,Biscuits,Beef,Coffee,Tissue,Chocolate,Honey,Sugar"
357,1101,"Chips,Towel,Beef,Pen,Fish"
358,1182,"Chicken,Bread,Banana,Towel,Jam"
359,1029,"Chips,Detergent,Mustard,Cereal,Ice Cream,Bread,Biscuits"
360,1122,"Noodles,Vinegar,Chips,Headphones,Flour"
361,1185,Chips
362,1123,"Notebook,Ice Cream,Mustard"
363,1159,"Tea,Jam,Oil,Butter,Headphones,Cereal,Water"
364,1049,Onion
365,1081,"Tea,Mango,Cereal,Pasta,Mayonnaise,Beef,Chocolate"
366,1121,Honey
367,1036,"Charger,Tissue,Sauce,Chicken"
368,1135,"Tissue,Salt,Potato,Pen,Towel,Mustard,Apple"
369,1174,"Chocolate,Chicken,Rice,Oil,Soap"
370,1143,"Flour,Detergent,Vinegar,Toothpaste,Honey"
371,1054,"Tissue,Chicken,Apple,Charger,Soap,Toothpaste,Water,Headphones"
372,1174,"Grapes,Apple,Tea,Toothpaste,Butter,Mustard,Yogurt"
373,1089,"Noodles,Shampoo,Ketchup,Chicken,Pasta,Rice,Pen,Soap"
374,1144,"Coffee,Juice,Chocolate,Ketchup,Chips"
375,1062,"Eggs,Sauce,Notebook,Flour"
376,1164,"Eggs,Juice,Mango,Towel"
377,1184,"Juice,Jam,Coffee,Milk,Charger,Sugar,Mango,Noodles"
378,1122,"Noodles,Rice,Toothpaste,Tissue,Ketchup,Vinegar,Eggs,Yogurt"
379,1167,"Pen,Ketchup,Mustard,Butter"
380,1045,"Salt,Butter,Grapes,Fish,Vinegar,Toothpaste,Mayonnaise"
381,1003,"Headphones,Biscuits,Juice,Towel,Toothpaste"
382,1117,"Coffee,Beef,Potato,Soap,Rice,Water,Towel,Sugar"
383,1188,"Noodles,Shampoo,Honey,Salt,Milk,Towel,Toothpaste,Headphones"
384,1173,"Salt,Chocolate,Ice Cream,Grapes"
385,1110,"Yogurt,Grapes,Sauce,Juice,Salt,Coffee"
386,1123,"Oil,Milk,Shampoo,Orange,Vinegar,Onion"
387,1193,"Towel,Detergent,Chips,Mustard,Headphones"
388,1003,"Noodles,Banana,Cereal,Oil,Eggs"
389,1171,"Potato,Detergent"
390,1041,"Jam,Beef,Honey,Detergent,Cereal,Water,Ice Cream"
391,1076,"Chocolate,Flour,Mayonnaise,Coffee,Chicken,Tea"
392,1117,"Mango,Cereal,Charger,Chicken,Pen,Sauce"
393,1056,"Jam,Mayonnaise,Biscuits,Yogurt"
394,1135,"Notebook,Honey,Banana,Cheese,Headphones,Water,Eggs,Charger"
395,1130,"Headphones,Pen,Tea,Sugar"
396,1084,"Water,Jam,Pasta,Honey,Chips,Fish,Yogurt,Beef"
397,1115,Potato
398,1034,"Potato,Headphones,Eggs,Charger,Vinegar,Jam,Detergent"
399,1186,Grapes
400,1066,Ketchup
401,1056,"Butter,Tomato"
402,1089,"Pen,Eggs"
403,1018,"Butter,Toothpaste,Mango,Salt,Coffee,Noodles,Cereal,Ketchup"
404,1096,"Onion,Orange,Mayonnaise,Yogurt,Jam,Sauce,Pen"
405,1035,"Water,Salt,Pen,Grapes,Notebook,Coffee"
406,1187,"Milk,Mayonnaise,Bread,Detergent"
407,1119,"Pen,Orange,Flour,Oil,Potato,Apple,Tea"
408,1071,"Mustard,Mayonnaise,Water,Butter"
409,1170,"Chocolate,Bread,Oil,Pasta,Cheese,Juice,Biscuits"
410,1009,"Biscuits,Jam,Honey,Eggs,Oil,Butter,Grapes,Onion"
411,1060,"Mayonnaise,Vinegar,Eggs,Coffee"
412,1129,"Flour,Mustard,Headphones,Tissue,Biscuits"
413,1198,"Oil,Detergent,Tea,Sauce,Notebook,Flour"
414,1106,"Soap,Eggs,Charger,Chips,Ketchup"
415,1045,"Charger,Fish,Eggs,Apple,Noodles,Sauce,Orange"
416,1135,"Cereal,Mango,Mayonnaise,Tea,Detergent,Orange"
417,1048,"Oil,Flour,Detergent,Honey,Tea,Potato,Eggs,Charger"
418,1106,"Charger,Notebook,Coffee,Orange,Oil,Shampoo,Pasta"
419,1085,"Onion,Banana"
420,1024,"Eggs,Soap,Orange,Jam"
421,1155,Cheese
422,1049,"Chicken,Pasta,Towel,Detergent"
423,1004,"Rice,Ketchup,Water,Mayonnaise"
424,1123,"Cereal,Biscuits,Honey,Pasta"
425,1102,"Charger,Tissue,Vinegar,Toothpaste"
426,1098,"Pen,Noodles,Apple,Detergent,Shampoo,Banana,Beef,Fish"
427,1120,"Mustard,Chicken"
428,1195,"Pasta,Banana,Tissue,Mango,Butter,Headphones"
429,1057,"Bread,Shampoo,Charger"
430,1150,"Toothpaste,Tea,Rice,Towel,Flour,Orange,Headphones"
431,1063,"Charger,Noodles,Jam,Towel,Shampoo,Fish,Mayonnaise,Cereal"
432,1118,"Mustard,Apple,Sugar"
433,1036,"Salt,Pen,Noodles,Eggs,Notebook,Butter,Cheese,Sauce"
434,1013,Mango
435,1036,"Cheese,Honey,Tea,Milk"
436,1056,"Banana,Eggs,Chocolate,Ice Cream,Sauce,Ketchup,Chicken,Honey"
437,1125,Milk
438,1137,"Milk,Bread,Notebook,Mustard,Soap,Pen,Toothpaste"
439,1005,"Salt,Juice,Mayonnaise,Notebook,Tea,Oil,Rice"
440,1159,"Apple,Soap,Grapes,Yogurt,Banana"
441,1104,"Headphones,Oil,Cereal,Flour,Detergent,Jam,Yogurt,Noodles"
442,1167,Yogurt
443,1104,"Orange,Charger,Chicken,Eggs,Ice Cream,Milk,Sugar"
444,1022,"Tomato,Noodles,Towel,Headphones,Juice,Notebook,Butter,Flour"
445,1055,"Soap,Butter,Cheese,Jam,Vinegar,Pen,Headphones,Sauce"
446,1009,"Tissue,Bread,Pasta"
447,1151,"Mayonnaise,Honey,Grapes"
448,1020,"Sugar,Headphones,Oil,Orange,Jam"
449,1139,"Orange,Mayonnaise,Ketchup,Coffee,Cereal,Yogurt"
450,1129,"Eggs,Juice,Tomato,Flour,Cheese,Towel"
451,1155,"Vinegar,Tissue,Bread,Ice Cream,Soap,Onion,Fish"
452,1059,"Charger,Orange,Tomato,Salt,Jam,Chips"
453,1170,"Yogurt,Chocolate,Toothpaste,Oil,Honey,Cheese,Vinegar"
454,1069,"Orange,Honey,Ice Cream"
455,1040,"Tissue,Banana,Juice,Yogurt,Milk,Detergent,Onion"
456,1093,"Juice,Coffee,Yogurt,Salt,Tomato"
457,1115,"Juice,Bread,Yogurt,Apple,Charger,Ketchup,Biscuits"
458,1154,"Orange,Milk,Toothpaste,Mango,Vinegar,Yogurt"
459,1186,"Headphones,Notebook,Sugar,Jam"
460,1098,"Coffee,Soap,Detergent"
461,1069,"Tea,Cheese,Sugar,Tomato,Soap,Mango,Detergent,Chicken"
462,1020,"Shampoo,Oil,Mustard,Ice Cream,Fish,Biscuits"
463,1158,"Potato,Juice,Coffee,Detergent"
464,1002,"Towel,Chocolate,Orange,Vinegar,Onion,Mustard,Tomato"
465,1167,"Detergent,Tissue,Biscuits"
466,1178,"Chicken,Tissue,Salt,Grapes"
